

============================== EXP at 2025-04-06 20:45:59 ==============================
dev | avg_loss: 2.242730201901616 | {'exact_match': 0.0, 'rougeL': 5.0513}
train | epoch   0 | Iter:      4/  8460 | global iter:      4/  8460 | loss: 3.5744 | ds_loss: 0.0000 | lr: 5.0000e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.476
train | epoch   1 | Iter:   1232/  8460 | global iter:   1232/  8460 | loss: 0.7406 | ds_loss: 0.0000 | lr: 4.7430e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1236/  8460 | global iter:   1236/  8460 | loss: 0.3580 | ds_loss: 0.0000 | lr: 4.7413e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1240/  8460 | global iter:   1240/  8460 | loss: 0.6316 | ds_loss: 0.0000 | lr: 4.7397e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1244/  8460 | global iter:   1244/  8460 | loss: 0.2375 | ds_loss: 0.0000 | lr: 4.7380e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1248/  8460 | global iter:   1248/  8460 | loss: 0.3800 | ds_loss: 0.0000 | lr: 4.7364e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1252/  8460 | global iter:   1252/  8460 | loss: 0.5349 | ds_loss: 0.0000 | lr: 4.7347e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1256/  8460 | global iter:   1256/  8460 | loss: 0.7645 | ds_loss: 0.0000 | lr: 4.7330e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1260/  8460 | global iter:   1260/  8460 | loss: 0.9002 | ds_loss: 0.0000 | lr: 4.7314e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1264/  8460 | global iter:   1264/  8460 | loss: 0.4027 | ds_loss: 0.0000 | lr: 4.7297e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1268/  8460 | global iter:   1268/  8460 | loss: 0.7054 | ds_loss: 0.0000 | lr: 4.7280e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1272/  8460 | global iter:   1272/  8460 | loss: 0.3680 | ds_loss: 0.0000 | lr: 4.7263e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1276/  8460 | global iter:   1276/  8460 | loss: 0.5847 | ds_loss: 0.0000 | lr: 4.7246e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1280/  8460 | global iter:   1280/  8460 | loss: 0.5118 | ds_loss: 0.0000 | lr: 4.7229e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1284/  8460 | global iter:   1284/  8460 | loss: 0.7939 | ds_loss: 0.0000 | lr: 4.7212e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1288/  8460 | global iter:   1288/  8460 | loss: 0.6649 | ds_loss: 0.0000 | lr: 4.7195e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1292/  8460 | global iter:   1292/  8460 | loss: 0.8272 | ds_loss: 0.0000 | lr: 4.7178e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1296/  8460 | global iter:   1296/  8460 | loss: 0.7199 | ds_loss: 0.0000 | lr: 4.7161e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1300/  8460 | global iter:   1300/  8460 | loss: 0.9555 | ds_loss: 0.0000 | lr: 4.7144e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1304/  8460 | global iter:   1304/  8460 | loss: 0.6575 | ds_loss: 0.0000 | lr: 4.7126e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1308/  8460 | global iter:   1308/  8460 | loss: 0.4542 | ds_loss: 0.0000 | lr: 4.7109e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1312/  8460 | global iter:   1312/  8460 | loss: 0.4453 | ds_loss: 0.0000 | lr: 4.7092e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1316/  8460 | global iter:   1316/  8460 | loss: 0.3666 | ds_loss: 0.0000 | lr: 4.7074e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1320/  8460 | global iter:   1320/  8460 | loss: 0.4438 | ds_loss: 0.0000 | lr: 4.7057e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1324/  8460 | global iter:   1324/  8460 | loss: 0.6667 | ds_loss: 0.0000 | lr: 4.7039e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1328/  8460 | global iter:   1328/  8460 | loss: 0.7276 | ds_loss: 0.0000 | lr: 4.7022e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1332/  8460 | global iter:   1332/  8460 | loss: 0.5956 | ds_loss: 0.0000 | lr: 4.7004e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1336/  8460 | global iter:   1336/  8460 | loss: 0.6150 | ds_loss: 0.0000 | lr: 4.6987e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1340/  8460 | global iter:   1340/  8460 | loss: 0.6600 | ds_loss: 0.0000 | lr: 4.6969e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1344/  8460 | global iter:   1344/  8460 | loss: 0.6930 | ds_loss: 0.0000 | lr: 4.6951e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1348/  8460 | global iter:   1348/  8460 | loss: 0.3357 | ds_loss: 0.0000 | lr: 4.6933e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1352/  8460 | global iter:   1352/  8460 | loss: 0.4877 | ds_loss: 0.0000 | lr: 4.6915e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1356/  8460 | global iter:   1356/  8460 | loss: 0.8901 | ds_loss: 0.0000 | lr: 4.6898e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1360/  8460 | global iter:   1360/  8460 | loss: 0.4907 | ds_loss: 0.0000 | lr: 4.6880e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1364/  8460 | global iter:   1364/  8460 | loss: 0.6071 | ds_loss: 0.0000 | lr: 4.6862e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1368/  8460 | global iter:   1368/  8460 | loss: 0.4931 | ds_loss: 0.0000 | lr: 4.6844e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1372/  8460 | global iter:   1372/  8460 | loss: 0.4664 | ds_loss: 0.0000 | lr: 4.6825e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1376/  8460 | global iter:   1376/  8460 | loss: 0.6271 | ds_loss: 0.0000 | lr: 4.6807e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.429
train | epoch   1 | Iter:   1380/  8460 | global iter:   1380/  8460 | loss: 0.6878 | ds_loss: 0.0000 | lr: 4.6789e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1384/  8460 | global iter:   1384/  8460 | loss: 0.9409 | ds_loss: 0.0000 | lr: 4.6771e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1388/  8460 | global iter:   1388/  8460 | loss: 0.7636 | ds_loss: 0.0000 | lr: 4.6753e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1392/  8460 | global iter:   1392/  8460 | loss: 0.9037 | ds_loss: 0.0000 | lr: 4.6734e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1396/  8460 | global iter:   1396/  8460 | loss: 0.5335 | ds_loss: 0.0000 | lr: 4.6716e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1400/  8460 | global iter:   1400/  8460 | loss: 0.6651 | ds_loss: 0.0000 | lr: 4.6698e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1404/  8460 | global iter:   1404/  8460 | loss: 0.6803 | ds_loss: 0.0000 | lr: 4.6679e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1408/  8460 | global iter:   1408/  8460 | loss: 0.5523 | ds_loss: 0.0000 | lr: 4.6661e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1412/  8460 | global iter:   1412/  8460 | loss: 0.5127 | ds_loss: 0.0000 | lr: 4.6642e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1416/  8460 | global iter:   1416/  8460 | loss: 0.7760 | ds_loss: 0.0000 | lr: 4.6623e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1420/  8460 | global iter:   1420/  8460 | loss: 1.2507 | ds_loss: 0.0000 | lr: 4.6605e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1424/  8460 | global iter:   1424/  8460 | loss: 0.8834 | ds_loss: 0.0000 | lr: 4.6586e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1428/  8460 | global iter:   1428/  8460 | loss: 0.7823 | ds_loss: 0.0000 | lr: 4.6567e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1432/  8460 | global iter:   1432/  8460 | loss: 0.7194 | ds_loss: 0.0000 | lr: 4.6548e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1436/  8460 | global iter:   1436/  8460 | loss: 0.7004 | ds_loss: 0.0000 | lr: 4.6530e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1440/  8460 | global iter:   1440/  8460 | loss: 0.6165 | ds_loss: 0.0000 | lr: 4.6511e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1444/  8460 | global iter:   1444/  8460 | loss: 0.6557 | ds_loss: 0.0000 | lr: 4.6492e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1448/  8460 | global iter:   1448/  8460 | loss: 0.7128 | ds_loss: 0.0000 | lr: 4.6473e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1452/  8460 | global iter:   1452/  8460 | loss: 0.4396 | ds_loss: 0.0000 | lr: 4.6454e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1456/  8460 | global iter:   1456/  8460 | loss: 0.7780 | ds_loss: 0.0000 | lr: 4.6435e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1460/  8460 | global iter:   1460/  8460 | loss: 0.2951 | ds_loss: 0.0000 | lr: 4.6416e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1464/  8460 | global iter:   1464/  8460 | loss: 0.7130 | ds_loss: 0.0000 | lr: 4.6396e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1468/  8460 | global iter:   1468/  8460 | loss: 0.5134 | ds_loss: 0.0000 | lr: 4.6377e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1472/  8460 | global iter:   1472/  8460 | loss: 0.7083 | ds_loss: 0.0000 | lr: 4.6358e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1476/  8460 | global iter:   1476/  8460 | loss: 0.6733 | ds_loss: 0.0000 | lr: 4.6339e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1480/  8460 | global iter:   1480/  8460 | loss: 0.4697 | ds_loss: 0.0000 | lr: 4.6319e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1484/  8460 | global iter:   1484/  8460 | loss: 0.5862 | ds_loss: 0.0000 | lr: 4.6300e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1488/  8460 | global iter:   1488/  8460 | loss: 0.4284 | ds_loss: 0.0000 | lr: 4.6280e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1492/  8460 | global iter:   1492/  8460 | loss: 0.8708 | ds_loss: 0.0000 | lr: 4.6261e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1496/  8460 | global iter:   1496/  8460 | loss: 0.8847 | ds_loss: 0.0000 | lr: 4.6241e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1500/  8460 | global iter:   1500/  8460 | loss: 0.5800 | ds_loss: 0.0000 | lr: 4.6222e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1504/  8460 | global iter:   1504/  8460 | loss: 0.4029 | ds_loss: 0.0000 | lr: 4.6202e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1508/  8460 | global iter:   1508/  8460 | loss: 0.6424 | ds_loss: 0.0000 | lr: 4.6182e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1512/  8460 | global iter:   1512/  8460 | loss: 0.7223 | ds_loss: 0.0000 | lr: 4.6163e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1516/  8460 | global iter:   1516/  8460 | loss: 0.4510 | ds_loss: 0.0000 | lr: 4.6143e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1520/  8460 | global iter:   1520/  8460 | loss: 0.5142 | ds_loss: 0.0000 | lr: 4.6123e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1524/  8460 | global iter:   1524/  8460 | loss: 0.7742 | ds_loss: 0.0000 | lr: 4.6103e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1528/  8460 | global iter:   1528/  8460 | loss: 0.6149 | ds_loss: 0.0000 | lr: 4.6083e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1532/  8460 | global iter:   1532/  8460 | loss: 0.7500 | ds_loss: 0.0000 | lr: 4.6063e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1536/  8460 | global iter:   1536/  8460 | loss: 0.8955 | ds_loss: 0.0000 | lr: 4.6043e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1540/  8460 | global iter:   1540/  8460 | loss: 0.9903 | ds_loss: 0.0000 | lr: 4.6023e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1544/  8460 | global iter:   1544/  8460 | loss: 0.6035 | ds_loss: 0.0000 | lr: 4.6003e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1548/  8460 | global iter:   1548/  8460 | loss: 0.9588 | ds_loss: 0.0000 | lr: 4.5983e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1552/  8460 | global iter:   1552/  8460 | loss: 0.6855 | ds_loss: 0.0000 | lr: 4.5963e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1556/  8460 | global iter:   1556/  8460 | loss: 0.5238 | ds_loss: 0.0000 | lr: 4.5942e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1560/  8460 | global iter:   1560/  8460 | loss: 0.8668 | ds_loss: 0.0000 | lr: 4.5922e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1564/  8460 | global iter:   1564/  8460 | loss: 0.6603 | ds_loss: 0.0000 | lr: 4.5902e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1568/  8460 | global iter:   1568/  8460 | loss: 0.7529 | ds_loss: 0.0000 | lr: 4.5881e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.429
train | epoch   1 | Iter:   1572/  8460 | global iter:   1572/  8460 | loss: 0.6715 | ds_loss: 0.0000 | lr: 4.5861e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1576/  8460 | global iter:   1576/  8460 | loss: 0.5211 | ds_loss: 0.0000 | lr: 4.5840e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1580/  8460 | global iter:   1580/  8460 | loss: 0.7450 | ds_loss: 0.0000 | lr: 4.5820e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1584/  8460 | global iter:   1584/  8460 | loss: 0.8344 | ds_loss: 0.0000 | lr: 4.5799e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1588/  8460 | global iter:   1588/  8460 | loss: 0.5793 | ds_loss: 0.0000 | lr: 4.5779e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1592/  8460 | global iter:   1592/  8460 | loss: 0.5256 | ds_loss: 0.0000 | lr: 4.5758e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1596/  8460 | global iter:   1596/  8460 | loss: 0.5113 | ds_loss: 0.0000 | lr: 4.5737e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1600/  8460 | global iter:   1600/  8460 | loss: 0.4637 | ds_loss: 0.0000 | lr: 4.5716e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1604/  8460 | global iter:   1604/  8460 | loss: 0.4636 | ds_loss: 0.0000 | lr: 4.5696e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1608/  8460 | global iter:   1608/  8460 | loss: 0.7752 | ds_loss: 0.0000 | lr: 4.5675e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1612/  8460 | global iter:   1612/  8460 | loss: 0.5861 | ds_loss: 0.0000 | lr: 4.5654e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1616/  8460 | global iter:   1616/  8460 | loss: 0.6132 | ds_loss: 0.0000 | lr: 4.5633e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1620/  8460 | global iter:   1620/  8460 | loss: 0.6120 | ds_loss: 0.0000 | lr: 4.5612e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1624/  8460 | global iter:   1624/  8460 | loss: 0.7254 | ds_loss: 0.0000 | lr: 4.5591e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1628/  8460 | global iter:   1628/  8460 | loss: 0.5552 | ds_loss: 0.0000 | lr: 4.5570e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1632/  8460 | global iter:   1632/  8460 | loss: 0.8565 | ds_loss: 0.0000 | lr: 4.5549e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1636/  8460 | global iter:   1636/  8460 | loss: 0.6417 | ds_loss: 0.0000 | lr: 4.5528e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1640/  8460 | global iter:   1640/  8460 | loss: 0.3765 | ds_loss: 0.0000 | lr: 4.5506e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1644/  8460 | global iter:   1644/  8460 | loss: 0.8730 | ds_loss: 0.0000 | lr: 4.5485e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1648/  8460 | global iter:   1648/  8460 | loss: 0.6019 | ds_loss: 0.0000 | lr: 4.5464e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1652/  8460 | global iter:   1652/  8460 | loss: 0.7474 | ds_loss: 0.0000 | lr: 4.5442e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   1 | Iter:   1656/  8460 | global iter:   1656/  8460 | loss: 0.8626 | ds_loss: 0.0000 | lr: 4.5421e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1660/  8460 | global iter:   1660/  8460 | loss: 0.8714 | ds_loss: 0.0000 | lr: 4.5400e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1664/  8460 | global iter:   1664/  8460 | loss: 0.6044 | ds_loss: 0.0000 | lr: 4.5378e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1668/  8460 | global iter:   1668/  8460 | loss: 0.4927 | ds_loss: 0.0000 | lr: 4.5357e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1672/  8460 | global iter:   1672/  8460 | loss: 0.4563 | ds_loss: 0.0000 | lr: 4.5335e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1676/  8460 | global iter:   1676/  8460 | loss: 1.1380 | ds_loss: 0.0000 | lr: 4.5313e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   1 | Iter:   1680/  8460 | global iter:   1680/  8460 | loss: 0.3777 | ds_loss: 0.0000 | lr: 4.5292e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   1 | Iter:   1684/  8460 | global iter:   1684/  8460 | loss: 0.6344 | ds_loss: 0.0000 | lr: 4.5270e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   1 | Iter:   1688/  8460 | global iter:   1688/  8460 | loss: 0.6599 | ds_loss: 0.0000 | lr: 4.5248e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   1 | Iter:   1692/  8460 | global iter:   1692/  8460 | loss: 0.8686 | ds_loss: 0.0000 | lr: 4.5226e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1696/  8460 | global iter:   1696/  8460 | loss: 0.4940 | ds_loss: 0.0000 | lr: 4.5205e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.412
train | epoch   2 | Iter:   1700/  8460 | global iter:   1700/  8460 | loss: 0.4474 | ds_loss: 0.0000 | lr: 4.5183e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   2 | Iter:   1704/  8460 | global iter:   1704/  8460 | loss: 0.5232 | ds_loss: 0.0000 | lr: 4.5161e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1708/  8460 | global iter:   1708/  8460 | loss: 0.4239 | ds_loss: 0.0000 | lr: 4.5139e-04 | scale:     1.0000 | micro time: 0.430 | step time: 0.429
train | epoch   2 | Iter:   1712/  8460 | global iter:   1712/  8460 | loss: 0.3805 | ds_loss: 0.0000 | lr: 4.5117e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.429
train | epoch   2 | Iter:   1716/  8460 | global iter:   1716/  8460 | loss: 0.5894 | ds_loss: 0.0000 | lr: 4.5095e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   2 | Iter:   1720/  8460 | global iter:   1720/  8460 | loss: 0.4875 | ds_loss: 0.0000 | lr: 4.5073e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1724/  8460 | global iter:   1724/  8460 | loss: 0.6783 | ds_loss: 0.0000 | lr: 4.5050e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1728/  8460 | global iter:   1728/  8460 | loss: 0.6910 | ds_loss: 0.0000 | lr: 4.5028e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1732/  8460 | global iter:   1732/  8460 | loss: 0.3367 | ds_loss: 0.0000 | lr: 4.5006e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   2 | Iter:   1736/  8460 | global iter:   1736/  8460 | loss: 0.3921 | ds_loss: 0.0000 | lr: 4.4984e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1740/  8460 | global iter:   1740/  8460 | loss: 0.6490 | ds_loss: 0.0000 | lr: 4.4961e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
train | epoch   2 | Iter:   1744/  8460 | global iter:   1744/  8460 | loss: 0.4569 | ds_loss: 0.0000 | lr: 4.4939e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1748/  8460 | global iter:   1748/  8460 | loss: 0.3887 | ds_loss: 0.0000 | lr: 4.4917e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1752/  8460 | global iter:   1752/  8460 | loss: 0.4925 | ds_loss: 0.0000 | lr: 4.4894e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1756/  8460 | global iter:   1756/  8460 | loss: 0.3788 | ds_loss: 0.0000 | lr: 4.4872e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1760/  8460 | global iter:   1760/  8460 | loss: 0.4810 | ds_loss: 0.0000 | lr: 4.4849e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1764/  8460 | global iter:   1764/  8460 | loss: 0.3953 | ds_loss: 0.0000 | lr: 4.4826e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1768/  8460 | global iter:   1768/  8460 | loss: 0.4021 | ds_loss: 0.0000 | lr: 4.4804e-04 | scale:     1.0000 | micro time: 0.429 | step time: 0.428
train | epoch   2 | Iter:   1772/  8460 | global iter:   1772/  8460 | loss: 0.7479 | ds_loss: 0.0000 | lr: 4.4781e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.428
train | epoch   2 | Iter:   1776/  8460 | global iter:   1776/  8460 | loss: 0.6300 | ds_loss: 0.0000 | lr: 4.4758e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.427
train | epoch   2 | Iter:   1780/  8460 | global iter:   1780/  8460 | loss: 0.5774 | ds_loss: 0.0000 | lr: 4.4736e-04 | scale:     1.0000 | micro time: 0.428 | step time: 0.428
train | epoch   2 | Iter:   1784/  8460 | global iter:   1784/  8460 | loss: 0.4120 | ds_loss: 0.0000 | lr: 4.4713e-04 | scale:     1.0000 | micro time: 0.427 | step time: 0.427
