

============================== EXP at 2025-04-20 04:02:58 ==============================
dev | avg_loss: 2.7389322916666665 | {'exact_match': 0.0, 'rougeL': 13.2054}
train | epoch   0 | Iter:      4/624920 | global iter:      4/624920 | loss: 2.9719 | ds_loss: 0.0000 | lr: 5.0000e-05 | scale: 268435456.0000 | micro time: 1.233 | step time: 1.313
train | epoch   0 | Iter:   2476/624920 | global iter:   2476/624920 | loss: 0.9887 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.887 | step time: 1.830
train | epoch   0 | Iter:   2480/624920 | global iter:   2480/624920 | loss: 0.9802 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.835 | step time: 1.800
train | epoch   0 | Iter:   2484/624920 | global iter:   2484/624920 | loss: 1.2201 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.716 | step time: 1.792
train | epoch   0 | Iter:   2488/624920 | global iter:   2488/624920 | loss: 0.9063 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.864 | step time: 1.810
train | epoch   0 | Iter:   2492/624920 | global iter:   2492/624920 | loss: 0.9846 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.745 | step time: 1.766
train | epoch   0 | Iter:   2496/624920 | global iter:   2496/624920 | loss: 0.9604 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.845 | step time: 1.795
train | epoch   0 | Iter:   2500/624920 | global iter:   2500/624920 | loss: 1.0567 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.770 | step time: 1.825
train | epoch   0 | Iter:   2504/624920 | global iter:   2504/624920 | loss: 1.1244 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.865 | step time: 1.773
train | epoch   0 | Iter:   2508/624920 | global iter:   2508/624920 | loss: 1.0776 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.831 | step time: 1.826
train | epoch   0 | Iter:   2512/624920 | global iter:   2512/624920 | loss: 1.1532 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.757 | step time: 1.770
train | epoch   0 | Iter:   2516/624920 | global iter:   2516/624920 | loss: 1.0623 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.814 | step time: 1.825
train | epoch   0 | Iter:   2520/624920 | global iter:   2520/624920 | loss: 1.0315 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.699 | step time: 1.772
train | epoch   0 | Iter:   2524/624920 | global iter:   2524/624920 | loss: 0.9337 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.793 | step time: 1.784
train | epoch   0 | Iter:   2528/624920 | global iter:   2528/624920 | loss: 1.1017 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.835 | step time: 1.803
train | epoch   0 | Iter:   2532/624920 | global iter:   2532/624920 | loss: 0.9368 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.748 | step time: 1.774
train | epoch   0 | Iter:   2536/624920 | global iter:   2536/624920 | loss: 1.0049 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.715 | step time: 1.813
train | epoch   0 | Iter:   2540/624920 | global iter:   2540/624920 | loss: 1.2291 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.715 | step time: 1.776
train | epoch   0 | Iter:   2544/624920 | global iter:   2544/624920 | loss: 0.8796 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.659 | step time: 1.786
train | epoch   0 | Iter:   2548/624920 | global iter:   2548/624920 | loss: 0.9016 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.755 | step time: 1.801
train | epoch   0 | Iter:   2552/624920 | global iter:   2552/624920 | loss: 1.0849 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.839 | step time: 1.819
train | epoch   0 | Iter:   2556/624920 | global iter:   2556/624920 | loss: 1.0072 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.805 | step time: 1.781
train | epoch   0 | Iter:   2560/624920 | global iter:   2560/624920 | loss: 1.1250 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.779 | step time: 1.759
train | epoch   0 | Iter:   2564/624920 | global iter:   2564/624920 | loss: 1.0040 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.719 | step time: 1.767
train | epoch   0 | Iter:   2568/624920 | global iter:   2568/624920 | loss: 1.1644 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.813 | step time: 1.797
train | epoch   0 | Iter:   2572/624920 | global iter:   2572/624920 | loss: 0.9149 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.875 | step time: 1.795
train | epoch   0 | Iter:   2576/624920 | global iter:   2576/624920 | loss: 0.9819 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.895 | step time: 1.748
train | epoch   0 | Iter:   2580/624920 | global iter:   2580/624920 | loss: 0.9991 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.776 | step time: 1.809
train | epoch   0 | Iter:   2584/624920 | global iter:   2584/624920 | loss: 1.0421 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.806 | step time: 1.770
train | epoch   0 | Iter:   2588/624920 | global iter:   2588/624920 | loss: 1.0741 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.735 | step time: 1.775
train | epoch   0 | Iter:   2592/624920 | global iter:   2592/624920 | loss: 1.0347 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.770 | step time: 1.785
train | epoch   0 | Iter:   2596/624920 | global iter:   2596/624920 | loss: 1.1023 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.803 | step time: 1.769
train | epoch   0 | Iter:   2600/624920 | global iter:   2600/624920 | loss: 0.8594 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.733 | step time: 1.719
train | epoch   0 | Iter:   2604/624920 | global iter:   2604/624920 | loss: 1.0707 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.767 | step time: 1.808
train | epoch   0 | Iter:   2608/624920 | global iter:   2608/624920 | loss: 0.9157 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.743 | step time: 1.758
train | epoch   0 | Iter:   2612/624920 | global iter:   2612/624920 | loss: 0.9375 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.818 | step time: 1.811
train | epoch   0 | Iter:   2616/624920 | global iter:   2616/624920 | loss: 1.0933 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.829 | step time: 1.799
train | epoch   0 | Iter:   2620/624920 | global iter:   2620/624920 | loss: 0.8915 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.721 | step time: 1.752
train | epoch   0 | Iter:   2624/624920 | global iter:   2624/624920 | loss: 1.1422 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.820 | step time: 1.778
train | epoch   0 | Iter:   2628/624920 | global iter:   2628/624920 | loss: 0.9751 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.803 | step time: 1.755
train | epoch   0 | Iter:   2632/624920 | global iter:   2632/624920 | loss: 1.0475 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.827 | step time: 1.771
train | epoch   0 | Iter:   2636/624920 | global iter:   2636/624920 | loss: 1.0335 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.791 | step time: 1.789
train | epoch   0 | Iter:   2640/624920 | global iter:   2640/624920 | loss: 0.9948 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.763 | step time: 1.786
train | epoch   0 | Iter:   2644/624920 | global iter:   2644/624920 | loss: 1.2724 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.816 | step time: 1.809
train | epoch   0 | Iter:   2648/624920 | global iter:   2648/624920 | loss: 1.0625 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.792 | step time: 1.786
train | epoch   0 | Iter:   2652/624920 | global iter:   2652/624920 | loss: 1.2095 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.836 | step time: 1.810
train | epoch   0 | Iter:   2656/624920 | global iter:   2656/624920 | loss: 0.9386 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.721 | step time: 1.778
train | epoch   0 | Iter:   2660/624920 | global iter:   2660/624920 | loss: 1.1178 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.812 | step time: 1.769
train | epoch   0 | Iter:   2664/624920 | global iter:   2664/624920 | loss: 1.0901 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.821 | step time: 1.785
train | epoch   0 | Iter:   2668/624920 | global iter:   2668/624920 | loss: 0.9002 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.737 | step time: 1.767
train | epoch   0 | Iter:   2672/624920 | global iter:   2672/624920 | loss: 1.0574 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.893 | step time: 1.826
train | epoch   0 | Iter:   2676/624920 | global iter:   2676/624920 | loss: 1.0788 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.715 | step time: 1.803
train | epoch   0 | Iter:   2680/624920 | global iter:   2680/624920 | loss: 1.0213 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.786 | step time: 1.780
train | epoch   0 | Iter:   2684/624920 | global iter:   2684/624920 | loss: 1.1030 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.755 | step time: 1.812
train | epoch   0 | Iter:   2688/624920 | global iter:   2688/624920 | loss: 1.0640 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.849 | step time: 1.809
train | epoch   0 | Iter:   2692/624920 | global iter:   2692/624920 | loss: 1.1052 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.805 | step time: 1.759
train | epoch   0 | Iter:   2696/624920 | global iter:   2696/624920 | loss: 0.9655 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.847 | step time: 1.794
train | epoch   0 | Iter:   2700/624920 | global iter:   2700/624920 | loss: 1.1164 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.682 | step time: 1.729
train | epoch   0 | Iter:   2704/624920 | global iter:   2704/624920 | loss: 1.0297 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.763 | step time: 1.766
train | epoch   0 | Iter:   2708/624920 | global iter:   2708/624920 | loss: 0.9345 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.784 | step time: 1.740
train | epoch   0 | Iter:   2712/624920 | global iter:   2712/624920 | loss: 0.9170 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.756 | step time: 1.731
train | epoch   0 | Iter:   2716/624920 | global iter:   2716/624920 | loss: 1.0127 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.839 | step time: 1.812
train | epoch   0 | Iter:   2720/624920 | global iter:   2720/624920 | loss: 1.2213 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.760 | step time: 1.793
train | epoch   0 | Iter:   2724/624920 | global iter:   2724/624920 | loss: 0.8041 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.795 | step time: 1.801
train | epoch   0 | Iter:   2728/624920 | global iter:   2728/624920 | loss: 1.0510 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.795 | step time: 1.786
train | epoch   0 | Iter:   2732/624920 | global iter:   2732/624920 | loss: 1.0891 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.801 | step time: 1.739
train | epoch   0 | Iter:   2736/624920 | global iter:   2736/624920 | loss: 1.0873 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.795 | step time: 1.782
train | epoch   0 | Iter:   2740/624920 | global iter:   2740/624920 | loss: 1.1517 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.836 | step time: 1.807
train | epoch   0 | Iter:   2744/624920 | global iter:   2744/624920 | loss: 1.0971 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.753 | step time: 1.735
train | epoch   0 | Iter:   2748/624920 | global iter:   2748/624920 | loss: 0.8927 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.847 | step time: 1.774
train | epoch   0 | Iter:   2752/624920 | global iter:   2752/624920 | loss: 0.9070 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.731 | step time: 1.757
train | epoch   0 | Iter:   2756/624920 | global iter:   2756/624920 | loss: 1.0160 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.831 | step time: 1.817
train | epoch   0 | Iter:   2760/624920 | global iter:   2760/624920 | loss: 0.9614 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.799 | step time: 1.819
train | epoch   0 | Iter:   2764/624920 | global iter:   2764/624920 | loss: 0.9720 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.768 | step time: 1.772
train | epoch   0 | Iter:   2768/624920 | global iter:   2768/624920 | loss: 1.1684 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.852 | step time: 1.806
train | epoch   0 | Iter:   2772/624920 | global iter:   2772/624920 | loss: 0.8347 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.776 | step time: 1.773
train | epoch   0 | Iter:   2776/624920 | global iter:   2776/624920 | loss: 0.9884 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.821 | step time: 1.764
train | epoch   0 | Iter:   2780/624920 | global iter:   2780/624920 | loss: 0.9126 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.890 | step time: 1.806
train | epoch   0 | Iter:   2784/624920 | global iter:   2784/624920 | loss: 1.0392 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.731 | step time: 1.744
train | epoch   0 | Iter:   2788/624920 | global iter:   2788/624920 | loss: 1.0598 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.827 | step time: 1.793
train | epoch   0 | Iter:   2792/624920 | global iter:   2792/624920 | loss: 0.9959 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.847 | step time: 1.776
train | epoch   0 | Iter:   2796/624920 | global iter:   2796/624920 | loss: 0.9763 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.695 | step time: 1.771
train | epoch   0 | Iter:   2800/624920 | global iter:   2800/624920 | loss: 0.9193 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.899 | step time: 1.792
train | epoch   0 | Iter:   2804/624920 | global iter:   2804/624920 | loss: 1.0686 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.807 | step time: 1.800
train | epoch   0 | Iter:   2808/624920 | global iter:   2808/624920 | loss: 1.1204 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.759 | step time: 1.765
train | epoch   0 | Iter:   2812/624920 | global iter:   2812/624920 | loss: 1.1189 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.673 | step time: 1.750
train | epoch   0 | Iter:   2816/624920 | global iter:   2816/624920 | loss: 1.0992 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.796 | step time: 1.826
train | epoch   0 | Iter:   2820/624920 | global iter:   2820/624920 | loss: 1.0332 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.777 | step time: 1.786
train | epoch   0 | Iter:   2824/624920 | global iter:   2824/624920 | loss: 1.2149 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.703 | step time: 1.779
train | epoch   0 | Iter:   2828/624920 | global iter:   2828/624920 | loss: 0.9204 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.813 | step time: 1.775
train | epoch   0 | Iter:   2832/624920 | global iter:   2832/624920 | loss: 1.1240 | ds_loss: 0.0000 | lr: 4.9998e-05 | scale: 131072.0000 | micro time: 1.755 | step time: 1.821
train | epoch   0 | Iter:   2836/624920 | global iter:   2836/624920 | loss: 0.9586 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.733 | step time: 1.810
train | epoch   0 | Iter:   2840/624920 | global iter:   2840/624920 | loss: 0.9604 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.857 | step time: 1.791
train | epoch   0 | Iter:   2844/624920 | global iter:   2844/624920 | loss: 0.9589 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.793 | step time: 1.780
train | epoch   0 | Iter:   2848/624920 | global iter:   2848/624920 | loss: 0.9577 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.723 | step time: 1.739
train | epoch   0 | Iter:   2852/624920 | global iter:   2852/624920 | loss: 1.0829 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.797 | step time: 1.795
train | epoch   0 | Iter:   2856/624920 | global iter:   2856/624920 | loss: 1.0798 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.880 | step time: 1.773
train | epoch   0 | Iter:   2860/624920 | global iter:   2860/624920 | loss: 0.9492 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.827 | step time: 1.797
train | epoch   0 | Iter:   2864/624920 | global iter:   2864/624920 | loss: 0.8853 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.761 | step time: 1.801
train | epoch   0 | Iter:   2868/624920 | global iter:   2868/624920 | loss: 0.8864 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.783 | step time: 1.843
train | epoch   0 | Iter:   2872/624920 | global iter:   2872/624920 | loss: 0.9289 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.816 | step time: 1.808
train | epoch   0 | Iter:   2876/624920 | global iter:   2876/624920 | loss: 0.9137 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.833 | step time: 1.805
train | epoch   0 | Iter:   2880/624920 | global iter:   2880/624920 | loss: 0.9718 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.791 | step time: 1.779
train | epoch   0 | Iter:   2884/624920 | global iter:   2884/624920 | loss: 0.8935 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.735 | step time: 1.768
train | epoch   0 | Iter:   2888/624920 | global iter:   2888/624920 | loss: 1.0753 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.633 | step time: 1.731
train | epoch   0 | Iter:   2892/624920 | global iter:   2892/624920 | loss: 0.9044 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.781 | step time: 1.792
train | epoch   0 | Iter:   2896/624920 | global iter:   2896/624920 | loss: 1.1080 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.841 | step time: 1.741
train | epoch   0 | Iter:   2900/624920 | global iter:   2900/624920 | loss: 0.8732 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.909 | step time: 1.844
train | epoch   0 | Iter:   2904/624920 | global iter:   2904/624920 | loss: 1.1164 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.871 | step time: 1.763
train | epoch   0 | Iter:   2908/624920 | global iter:   2908/624920 | loss: 0.9676 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.791 | step time: 1.774
train | epoch   0 | Iter:   2912/624920 | global iter:   2912/624920 | loss: 1.0484 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.711 | step time: 1.766
train | epoch   0 | Iter:   2916/624920 | global iter:   2916/624920 | loss: 1.0238 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.843 | step time: 1.730
train | epoch   0 | Iter:   2920/624920 | global iter:   2920/624920 | loss: 1.0541 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.782 | step time: 1.815
train | epoch   0 | Iter:   2924/624920 | global iter:   2924/624920 | loss: 1.0621 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.771 | step time: 1.791
train | epoch   0 | Iter:   2928/624920 | global iter:   2928/624920 | loss: 1.0229 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.767 | step time: 1.758
train | epoch   0 | Iter:   2932/624920 | global iter:   2932/624920 | loss: 1.1101 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.853 | step time: 1.837
train | epoch   0 | Iter:   2936/624920 | global iter:   2936/624920 | loss: 1.0710 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.757 | step time: 1.808
train | epoch   0 | Iter:   2940/624920 | global iter:   2940/624920 | loss: 1.1426 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.811 | step time: 1.794
train | epoch   0 | Iter:   2944/624920 | global iter:   2944/624920 | loss: 1.0508 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.793 | step time: 1.780
train | epoch   0 | Iter:   2948/624920 | global iter:   2948/624920 | loss: 0.8929 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.819 | step time: 1.785
train | epoch   0 | Iter:   2952/624920 | global iter:   2952/624920 | loss: 0.8075 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.811 | step time: 1.782
train | epoch   0 | Iter:   2956/624920 | global iter:   2956/624920 | loss: 0.9703 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.777 | step time: 1.753
train | epoch   0 | Iter:   2960/624920 | global iter:   2960/624920 | loss: 1.0788 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.767 | step time: 1.781
train | epoch   0 | Iter:   2964/624920 | global iter:   2964/624920 | loss: 0.9040 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.817 | step time: 1.774
train | epoch   0 | Iter:   2968/624920 | global iter:   2968/624920 | loss: 0.8737 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.794 | step time: 1.826
train | epoch   0 | Iter:   2972/624920 | global iter:   2972/624920 | loss: 0.8135 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.759 | step time: 1.781
train | epoch   0 | Iter:   2976/624920 | global iter:   2976/624920 | loss: 1.0052 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.755 | step time: 1.795
train | epoch   0 | Iter:   2980/624920 | global iter:   2980/624920 | loss: 0.9433 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.763 | step time: 1.760
train | epoch   0 | Iter:   2984/624920 | global iter:   2984/624920 | loss: 1.0226 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.903 | step time: 1.848
train | epoch   0 | Iter:   2988/624920 | global iter:   2988/624920 | loss: 0.9819 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.741 | step time: 1.784
train | epoch   0 | Iter:   2992/624920 | global iter:   2992/624920 | loss: 0.9102 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.770 | step time: 1.779
train | epoch   0 | Iter:   2996/624920 | global iter:   2996/624920 | loss: 1.0381 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.791 | step time: 1.778
train | epoch   0 | Iter:   3000/624920 | global iter:   3000/624920 | loss: 0.9057 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.675 | step time: 1.768
train | epoch   0 | Iter:   3004/624920 | global iter:   3004/624920 | loss: 1.1187 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.801 | step time: 1.821
train | epoch   0 | Iter:   3008/624920 | global iter:   3008/624920 | loss: 0.9435 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.831 | step time: 1.786
train | epoch   0 | Iter:   3012/624920 | global iter:   3012/624920 | loss: 0.9833 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.769 | step time: 1.817
train | epoch   0 | Iter:   3016/624920 | global iter:   3016/624920 | loss: 1.1173 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.775 | step time: 1.782
train | epoch   0 | Iter:   3020/624920 | global iter:   3020/624920 | loss: 0.9319 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.771 | step time: 1.750
train | epoch   0 | Iter:   3024/624920 | global iter:   3024/624920 | loss: 0.9957 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.851 | step time: 1.800
train | epoch   0 | Iter:   3028/624920 | global iter:   3028/624920 | loss: 1.0214 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.679 | step time: 1.752
train | epoch   0 | Iter:   3032/624920 | global iter:   3032/624920 | loss: 0.8619 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.797 | step time: 1.777
train | epoch   0 | Iter:   3036/624920 | global iter:   3036/624920 | loss: 0.8246 | ds_loss: 0.0000 | lr: 4.9997e-05 | scale: 131072.0000 | micro time: 1.851 | step time: 1.824
