

============================== EXP at 2025-03-30 15:58:07 ==============================
dev | avg_loss: 2.0050376105952905 | {'exact_match': 0.0, 'rougeL': 5.9845}
train | epoch   0 | Iter:      4/  8460 | global iter:      4/  8460 | loss: 1.7861 | ds_loss: 0.0000 | lr: 1.0000e-04 | scale:     1.0000 | micro time: 0.791 | step time: 0.775
train | epoch   1 | Iter:   1504/  8460 | global iter:   1504/  8460 | loss: 0.2278 | ds_loss: 0.0000 | lr: 9.2410e-05 | scale:     1.0000 | micro time: 0.905 | step time: 0.888
train | epoch   1 | Iter:   1508/  8460 | global iter:   1508/  8460 | loss: 0.4368 | ds_loss: 0.0000 | lr: 9.2371e-05 | scale:     1.0000 | micro time: 0.881 | step time: 0.795
train | epoch   1 | Iter:   1512/  8460 | global iter:   1512/  8460 | loss: 0.5274 | ds_loss: 0.0000 | lr: 9.2331e-05 | scale:     1.0000 | micro time: 0.921 | step time: 0.899
train | epoch   1 | Iter:   1516/  8460 | global iter:   1516/  8460 | loss: 0.3153 | ds_loss: 0.0000 | lr: 9.2292e-05 | scale:     1.0000 | micro time: 0.893 | step time: 0.881
train | epoch   1 | Iter:   1520/  8460 | global iter:   1520/  8460 | loss: 0.3538 | ds_loss: 0.0000 | lr: 9.2252e-05 | scale:     1.0000 | micro time: 0.788 | step time: 0.813
train | epoch   1 | Iter:   1524/  8460 | global iter:   1524/  8460 | loss: 0.5477 | ds_loss: 0.0000 | lr: 9.2212e-05 | scale:     1.0000 | micro time: 0.916 | step time: 0.863
train | epoch   1 | Iter:   1528/  8460 | global iter:   1528/  8460 | loss: 0.4365 | ds_loss: 0.0000 | lr: 9.2172e-05 | scale:     1.0000 | micro time: 0.943 | step time: 0.868
train | epoch   1 | Iter:   1532/  8460 | global iter:   1532/  8460 | loss: 0.5159 | ds_loss: 0.0000 | lr: 9.2132e-05 | scale:     1.0000 | micro time: 0.885 | step time: 0.852
train | epoch   1 | Iter:   1536/  8460 | global iter:   1536/  8460 | loss: 0.6197 | ds_loss: 0.0000 | lr: 9.2092e-05 | scale:     1.0000 | micro time: 0.894 | step time: 0.876
train | epoch   1 | Iter:   1540/  8460 | global iter:   1540/  8460 | loss: 0.6482 | ds_loss: 0.0000 | lr: 9.2052e-05 | scale:     1.0000 | micro time: 0.780 | step time: 0.826
train | epoch   1 | Iter:   1544/  8460 | global iter:   1544/  8460 | loss: 0.4198 | ds_loss: 0.0000 | lr: 9.2012e-05 | scale:     1.0000 | micro time: 0.839 | step time: 0.836
train | epoch   1 | Iter:   1548/  8460 | global iter:   1548/  8460 | loss: 0.6742 | ds_loss: 0.0000 | lr: 9.1972e-05 | scale:     1.0000 | micro time: 0.835 | step time: 0.863
train | epoch   1 | Iter:   1552/  8460 | global iter:   1552/  8460 | loss: 0.5240 | ds_loss: 0.0000 | lr: 9.1931e-05 | scale:     1.0000 | micro time: 0.823 | step time: 0.811
train | epoch   1 | Iter:   1556/  8460 | global iter:   1556/  8460 | loss: 0.3680 | ds_loss: 0.0000 | lr: 9.1891e-05 | scale:     1.0000 | micro time: 0.802 | step time: 0.842
train | epoch   1 | Iter:   1560/  8460 | global iter:   1560/  8460 | loss: 0.5868 | ds_loss: 0.0000 | lr: 9.1850e-05 | scale:     1.0000 | micro time: 0.919 | step time: 0.881
train | epoch   1 | Iter:   1564/  8460 | global iter:   1564/  8460 | loss: 0.3711 | ds_loss: 0.0000 | lr: 9.1810e-05 | scale:     1.0000 | micro time: 0.815 | step time: 0.882
train | epoch   1 | Iter:   1568/  8460 | global iter:   1568/  8460 | loss: 0.5372 | ds_loss: 0.0000 | lr: 9.1769e-05 | scale:     1.0000 | micro time: 0.956 | step time: 0.932
train | epoch   1 | Iter:   1572/  8460 | global iter:   1572/  8460 | loss: 0.4620 | ds_loss: 0.0000 | lr: 9.1728e-05 | scale:     1.0000 | micro time: 0.944 | step time: 0.914
train | epoch   1 | Iter:   1576/  8460 | global iter:   1576/  8460 | loss: 0.3489 | ds_loss: 0.0000 | lr: 9.1687e-05 | scale:     1.0000 | micro time: 1.001 | step time: 0.877
train | epoch   1 | Iter:   1580/  8460 | global iter:   1580/  8460 | loss: 0.4672 | ds_loss: 0.0000 | lr: 9.1646e-05 | scale:     1.0000 | micro time: 0.955 | step time: 0.912
train | epoch   1 | Iter:   1584/  8460 | global iter:   1584/  8460 | loss: 0.5458 | ds_loss: 0.0000 | lr: 9.1605e-05 | scale:     1.0000 | micro time: 0.757 | step time: 0.833
train | epoch   1 | Iter:   1588/  8460 | global iter:   1588/  8460 | loss: 0.3106 | ds_loss: 0.0000 | lr: 9.1564e-05 | scale:     1.0000 | micro time: 0.927 | step time: 0.924
train | epoch   1 | Iter:   1592/  8460 | global iter:   1592/  8460 | loss: 0.3189 | ds_loss: 0.0000 | lr: 9.1523e-05 | scale:     1.0000 | micro time: 0.868 | step time: 0.798
train | epoch   1 | Iter:   1596/  8460 | global iter:   1596/  8460 | loss: 0.3308 | ds_loss: 0.0000 | lr: 9.1481e-05 | scale:     1.0000 | micro time: 0.838 | step time: 0.857
train | epoch   1 | Iter:   1600/  8460 | global iter:   1600/  8460 | loss: 0.2725 | ds_loss: 0.0000 | lr: 9.1440e-05 | scale:     1.0000 | micro time: 0.872 | step time: 0.844
train | epoch   1 | Iter:   1604/  8460 | global iter:   1604/  8460 | loss: 0.2457 | ds_loss: 0.0000 | lr: 9.1398e-05 | scale:     1.0000 | micro time: 0.873 | step time: 0.865
train | epoch   1 | Iter:   1608/  8460 | global iter:   1608/  8460 | loss: 0.5092 | ds_loss: 0.0000 | lr: 9.1356e-05 | scale:     1.0000 | micro time: 0.791 | step time: 0.857
train | epoch   1 | Iter:   1612/  8460 | global iter:   1612/  8460 | loss: 0.4406 | ds_loss: 0.0000 | lr: 9.1315e-05 | scale:     1.0000 | micro time: 0.763 | step time: 0.818
train | epoch   1 | Iter:   1616/  8460 | global iter:   1616/  8460 | loss: 0.4625 | ds_loss: 0.0000 | lr: 9.1273e-05 | scale:     1.0000 | micro time: 0.794 | step time: 0.855
train | epoch   1 | Iter:   1620/  8460 | global iter:   1620/  8460 | loss: 0.3895 | ds_loss: 0.0000 | lr: 9.1231e-05 | scale:     1.0000 | micro time: 0.878 | step time: 0.851
train | epoch   1 | Iter:   1624/  8460 | global iter:   1624/  8460 | loss: 0.5592 | ds_loss: 0.0000 | lr: 9.1189e-05 | scale:     1.0000 | micro time: 0.802 | step time: 0.840
train | epoch   1 | Iter:   1628/  8460 | global iter:   1628/  8460 | loss: 0.3181 | ds_loss: 0.0000 | lr: 9.1147e-05 | scale:     1.0000 | micro time: 0.944 | step time: 0.882
train | epoch   1 | Iter:   1632/  8460 | global iter:   1632/  8460 | loss: 0.5764 | ds_loss: 0.0000 | lr: 9.1104e-05 | scale:     1.0000 | micro time: 0.705 | step time: 0.856
train | epoch   1 | Iter:   1636/  8460 | global iter:   1636/  8460 | loss: 0.4898 | ds_loss: 0.0000 | lr: 9.1062e-05 | scale:     1.0000 | micro time: 0.952 | step time: 0.898
train | epoch   1 | Iter:   1640/  8460 | global iter:   1640/  8460 | loss: 0.2212 | ds_loss: 0.0000 | lr: 9.1020e-05 | scale:     1.0000 | micro time: 0.807 | step time: 0.806
train | epoch   1 | Iter:   1644/  8460 | global iter:   1644/  8460 | loss: 0.6653 | ds_loss: 0.0000 | lr: 9.0977e-05 | scale:     1.0000 | micro time: 0.940 | step time: 0.891
train | epoch   1 | Iter:   1648/  8460 | global iter:   1648/  8460 | loss: 0.4143 | ds_loss: 0.0000 | lr: 9.0935e-05 | scale:     1.0000 | micro time: 0.760 | step time: 0.833
train | epoch   1 | Iter:   1652/  8460 | global iter:   1652/  8460 | loss: 0.5573 | ds_loss: 0.0000 | lr: 9.0892e-05 | scale:     1.0000 | micro time: 0.912 | step time: 0.919
train | epoch   1 | Iter:   1656/  8460 | global iter:   1656/  8460 | loss: 0.6549 | ds_loss: 0.0000 | lr: 9.0849e-05 | scale:     1.0000 | micro time: 0.955 | step time: 0.869
train | epoch   1 | Iter:   1660/  8460 | global iter:   1660/  8460 | loss: 0.6153 | ds_loss: 0.0000 | lr: 9.0806e-05 | scale:     1.0000 | micro time: 0.837 | step time: 0.790
train | epoch   1 | Iter:   1664/  8460 | global iter:   1664/  8460 | loss: 0.4382 | ds_loss: 0.0000 | lr: 9.0763e-05 | scale:     1.0000 | micro time: 0.909 | step time: 0.905
train | epoch   1 | Iter:   1668/  8460 | global iter:   1668/  8460 | loss: 0.3683 | ds_loss: 0.0000 | lr: 9.0720e-05 | scale:     1.0000 | micro time: 0.837 | step time: 0.886
train | epoch   1 | Iter:   1672/  8460 | global iter:   1672/  8460 | loss: 0.3024 | ds_loss: 0.0000 | lr: 9.0677e-05 | scale:     1.0000 | micro time: 0.930 | step time: 0.870
train | epoch   1 | Iter:   1676/  8460 | global iter:   1676/  8460 | loss: 0.8406 | ds_loss: 0.0000 | lr: 9.0634e-05 | scale:     1.0000 | micro time: 0.909 | step time: 0.912
train | epoch   1 | Iter:   1680/  8460 | global iter:   1680/  8460 | loss: 0.2318 | ds_loss: 0.0000 | lr: 9.0591e-05 | scale:     1.0000 | micro time: 0.915 | step time: 0.805
train | epoch   1 | Iter:   1684/  8460 | global iter:   1684/  8460 | loss: 0.3917 | ds_loss: 0.0000 | lr: 9.0547e-05 | scale:     1.0000 | micro time: 0.876 | step time: 0.848
train | epoch   1 | Iter:   1688/  8460 | global iter:   1688/  8460 | loss: 0.4019 | ds_loss: 0.0000 | lr: 9.0504e-05 | scale:     1.0000 | micro time: 0.735 | step time: 0.867
train | epoch   1 | Iter:   1692/  8460 | global iter:   1692/  8460 | loss: 0.6639 | ds_loss: 0.0000 | lr: 9.0460e-05 | scale:     1.0000 | micro time: 0.951 | step time: 0.887
train | epoch   2 | Iter:   1696/  8460 | global iter:   1696/  8460 | loss: 0.2640 | ds_loss: 0.0000 | lr: 9.0417e-05 | scale:     1.0000 | micro time: 0.728 | step time: 0.725
train | epoch   2 | Iter:   1700/  8460 | global iter:   1700/  8460 | loss: 0.2115 | ds_loss: 0.0000 | lr: 9.0373e-05 | scale:     1.0000 | micro time: 0.815 | step time: 0.852
train | epoch   2 | Iter:   1704/  8460 | global iter:   1704/  8460 | loss: 0.3223 | ds_loss: 0.0000 | lr: 9.0329e-05 | scale:     1.0000 | micro time: 0.920 | step time: 0.872
train | epoch   2 | Iter:   1708/  8460 | global iter:   1708/  8460 | loss: 0.2828 | ds_loss: 0.0000 | lr: 9.0285e-05 | scale:     1.0000 | micro time: 0.770 | step time: 0.834
train | epoch   2 | Iter:   1712/  8460 | global iter:   1712/  8460 | loss: 0.2780 | ds_loss: 0.0000 | lr: 9.0241e-05 | scale:     1.0000 | micro time: 0.867 | step time: 0.881
train | epoch   2 | Iter:   1716/  8460 | global iter:   1716/  8460 | loss: 0.4050 | ds_loss: 0.0000 | lr: 9.0197e-05 | scale:     1.0000 | micro time: 0.809 | step time: 0.884
train | epoch   2 | Iter:   1720/  8460 | global iter:   1720/  8460 | loss: 0.2229 | ds_loss: 0.0000 | lr: 9.0153e-05 | scale:     1.0000 | micro time: 1.016 | step time: 0.925
train | epoch   2 | Iter:   1724/  8460 | global iter:   1724/  8460 | loss: 0.3990 | ds_loss: 0.0000 | lr: 9.0109e-05 | scale:     1.0000 | micro time: 0.773 | step time: 0.817
train | epoch   2 | Iter:   1728/  8460 | global iter:   1728/  8460 | loss: 0.4055 | ds_loss: 0.0000 | lr: 9.0064e-05 | scale:     1.0000 | micro time: 1.027 | step time: 0.845
train | epoch   2 | Iter:   1732/  8460 | global iter:   1732/  8460 | loss: 0.2152 | ds_loss: 0.0000 | lr: 9.0020e-05 | scale:     1.0000 | micro time: 0.888 | step time: 0.891
train | epoch   2 | Iter:   1736/  8460 | global iter:   1736/  8460 | loss: 0.2792 | ds_loss: 0.0000 | lr: 8.9975e-05 | scale:     1.0000 | micro time: 0.937 | step time: 0.866
train | epoch   2 | Iter:   1740/  8460 | global iter:   1740/  8460 | loss: 0.5082 | ds_loss: 0.0000 | lr: 8.9931e-05 | scale:     1.0000 | micro time: 0.807 | step time: 0.872
train | epoch   2 | Iter:   1744/  8460 | global iter:   1744/  8460 | loss: 0.2390 | ds_loss: 0.0000 | lr: 8.9886e-05 | scale:     1.0000 | micro time: 0.932 | step time: 0.911
train | epoch   2 | Iter:   1748/  8460 | global iter:   1748/  8460 | loss: 0.2247 | ds_loss: 0.0000 | lr: 8.9841e-05 | scale:     1.0000 | micro time: 0.794 | step time: 0.805
train | epoch   2 | Iter:   1752/  8460 | global iter:   1752/  8460 | loss: 0.2827 | ds_loss: 0.0000 | lr: 8.9796e-05 | scale:     1.0000 | micro time: 0.907 | step time: 0.867
train | epoch   2 | Iter:   1756/  8460 | global iter:   1756/  8460 | loss: 0.1994 | ds_loss: 0.0000 | lr: 8.9751e-05 | scale:     1.0000 | micro time: 0.814 | step time: 0.859
train | epoch   2 | Iter:   1760/  8460 | global iter:   1760/  8460 | loss: 0.2828 | ds_loss: 0.0000 | lr: 8.9706e-05 | scale:     1.0000 | micro time: 0.894 | step time: 0.823
train | epoch   2 | Iter:   1764/  8460 | global iter:   1764/  8460 | loss: 0.2314 | ds_loss: 0.0000 | lr: 8.9661e-05 | scale:     1.0000 | micro time: 0.803 | step time: 0.877
train | epoch   2 | Iter:   1768/  8460 | global iter:   1768/  8460 | loss: 0.2877 | ds_loss: 0.0000 | lr: 8.9616e-05 | scale:     1.0000 | micro time: 0.902 | step time: 0.901
train | epoch   2 | Iter:   1772/  8460 | global iter:   1772/  8460 | loss: 0.4064 | ds_loss: 0.0000 | lr: 8.9570e-05 | scale:     1.0000 | micro time: 0.814 | step time: 0.864
train | epoch   2 | Iter:   1776/  8460 | global iter:   1776/  8460 | loss: 0.3906 | ds_loss: 0.0000 | lr: 8.9525e-05 | scale:     1.0000 | micro time: 0.849 | step time: 0.850
train | epoch   2 | Iter:   1780/  8460 | global iter:   1780/  8460 | loss: 0.2734 | ds_loss: 0.0000 | lr: 8.9480e-05 | scale:     1.0000 | micro time: 0.803 | step time: 0.860
train | epoch   2 | Iter:   1784/  8460 | global iter:   1784/  8460 | loss: 0.2045 | ds_loss: 0.0000 | lr: 8.9434e-05 | scale:     1.0000 | micro time: 0.869 | step time: 0.885
train | epoch   2 | Iter:   1788/  8460 | global iter:   1788/  8460 | loss: 0.3723 | ds_loss: 0.0000 | lr: 8.9388e-05 | scale:     1.0000 | micro time: 0.881 | step time: 0.821
train | epoch   2 | Iter:   1792/  8460 | global iter:   1792/  8460 | loss: 0.2305 | ds_loss: 0.0000 | lr: 8.9343e-05 | scale:     1.0000 | micro time: 0.952 | step time: 0.868
train | epoch   2 | Iter:   1796/  8460 | global iter:   1796/  8460 | loss: 0.3474 | ds_loss: 0.0000 | lr: 8.9297e-05 | scale:     1.0000 | micro time: 0.791 | step time: 0.808
train | epoch   2 | Iter:   1800/  8460 | global iter:   1800/  8460 | loss: 0.2377 | ds_loss: 0.0000 | lr: 8.9251e-05 | scale:     1.0000 | micro time: 0.834 | step time: 0.875
train | epoch   2 | Iter:   1804/  8460 | global iter:   1804/  8460 | loss: 0.2255 | ds_loss: 0.0000 | lr: 8.9205e-05 | scale:     1.0000 | micro time: 0.962 | step time: 0.884
train | epoch   2 | Iter:   1808/  8460 | global iter:   1808/  8460 | loss: 0.1740 | ds_loss: 0.0000 | lr: 8.9159e-05 | scale:     1.0000 | micro time: 0.852 | step time: 0.836
train | epoch   2 | Iter:   1812/  8460 | global iter:   1812/  8460 | loss: 0.3638 | ds_loss: 0.0000 | lr: 8.9112e-05 | scale:     1.0000 | micro time: 0.934 | step time: 0.908
train | epoch   2 | Iter:   1816/  8460 | global iter:   1816/  8460 | loss: 0.4439 | ds_loss: 0.0000 | lr: 8.9066e-05 | scale:     1.0000 | micro time: 0.715 | step time: 0.827
train | epoch   2 | Iter:   1820/  8460 | global iter:   1820/  8460 | loss: 0.4334 | ds_loss: 0.0000 | lr: 8.9020e-05 | scale:     1.0000 | micro time: 0.959 | step time: 0.895
train | epoch   2 | Iter:   1824/  8460 | global iter:   1824/  8460 | loss: 0.2819 | ds_loss: 0.0000 | lr: 8.8973e-05 | scale:     1.0000 | micro time: 0.921 | step time: 0.830
train | epoch   2 | Iter:   1828/  8460 | global iter:   1828/  8460 | loss: 0.2813 | ds_loss: 0.0000 | lr: 8.8927e-05 | scale:     1.0000 | micro time: 0.707 | step time: 0.831
train | epoch   2 | Iter:   1832/  8460 | global iter:   1832/  8460 | loss: 0.3927 | ds_loss: 0.0000 | lr: 8.8880e-05 | scale:     1.0000 | micro time: 0.855 | step time: 0.844
train | epoch   2 | Iter:   1836/  8460 | global iter:   1836/  8460 | loss: 0.3172 | ds_loss: 0.0000 | lr: 8.8833e-05 | scale:     1.0000 | micro time: 0.864 | step time: 0.827
train | epoch   2 | Iter:   1840/  8460 | global iter:   1840/  8460 | loss: 0.3228 | ds_loss: 0.0000 | lr: 8.8787e-05 | scale:     1.0000 | micro time: 0.791 | step time: 0.848
train | epoch   2 | Iter:   1844/  8460 | global iter:   1844/  8460 | loss: 0.4418 | ds_loss: 0.0000 | lr: 8.8740e-05 | scale:     1.0000 | micro time: 0.823 | step time: 0.899
train | epoch   2 | Iter:   1848/  8460 | global iter:   1848/  8460 | loss: 0.3064 | ds_loss: 0.0000 | lr: 8.8693e-05 | scale:     1.0000 | micro time: 0.818 | step time: 0.870
train | epoch   2 | Iter:   1852/  8460 | global iter:   1852/  8460 | loss: 0.3288 | ds_loss: 0.0000 | lr: 8.8646e-05 | scale:     1.0000 | micro time: 0.923 | step time: 0.914
train | epoch   2 | Iter:   1856/  8460 | global iter:   1856/  8460 | loss: 0.3697 | ds_loss: 0.0000 | lr: 8.8599e-05 | scale:     1.0000 | micro time: 0.941 | step time: 0.897
train | epoch   2 | Iter:   1860/  8460 | global iter:   1860/  8460 | loss: 0.1528 | ds_loss: 0.0000 | lr: 8.8551e-05 | scale:     1.0000 | micro time: 0.875 | step time: 0.819
train | epoch   2 | Iter:   1864/  8460 | global iter:   1864/  8460 | loss: 0.2368 | ds_loss: 0.0000 | lr: 8.8504e-05 | scale:     1.0000 | micro time: 0.932 | step time: 0.850
train | epoch   2 | Iter:   1868/  8460 | global iter:   1868/  8460 | loss: 0.3786 | ds_loss: 0.0000 | lr: 8.8457e-05 | scale:     1.0000 | micro time: 0.804 | step time: 0.884
train | epoch   2 | Iter:   1872/  8460 | global iter:   1872/  8460 | loss: 0.3500 | ds_loss: 0.0000 | lr: 8.8409e-05 | scale:     1.0000 | micro time: 0.928 | step time: 0.894
train | epoch   2 | Iter:   1876/  8460 | global iter:   1876/  8460 | loss: 0.4172 | ds_loss: 0.0000 | lr: 8.8362e-05 | scale:     1.0000 | micro time: 0.801 | step time: 0.830
train | epoch   2 | Iter:   1880/  8460 | global iter:   1880/  8460 | loss: 0.3779 | ds_loss: 0.0000 | lr: 8.8314e-05 | scale:     1.0000 | micro time: 0.979 | step time: 0.920
train | epoch   2 | Iter:   1884/  8460 | global iter:   1884/  8460 | loss: 0.3574 | ds_loss: 0.0000 | lr: 8.8266e-05 | scale:     1.0000 | micro time: 0.950 | step time: 0.869
train | epoch   2 | Iter:   1888/  8460 | global iter:   1888/  8460 | loss: 0.4147 | ds_loss: 0.0000 | lr: 8.8218e-05 | scale:     1.0000 | micro time: 0.990 | step time: 0.867
train | epoch   2 | Iter:   1892/  8460 | global iter:   1892/  8460 | loss: 0.2356 | ds_loss: 0.0000 | lr: 8.8170e-05 | scale:     1.0000 | micro time: 0.858 | step time: 0.857
train | epoch   2 | Iter:   1896/  8460 | global iter:   1896/  8460 | loss: 0.3600 | ds_loss: 0.0000 | lr: 8.8122e-05 | scale:     1.0000 | micro time: 0.815 | step time: 0.832
train | epoch   2 | Iter:   1900/  8460 | global iter:   1900/  8460 | loss: 0.4632 | ds_loss: 0.0000 | lr: 8.8074e-05 | scale:     1.0000 | micro time: 0.884 | step time: 0.875
train | epoch   2 | Iter:   1904/  8460 | global iter:   1904/  8460 | loss: 0.3098 | ds_loss: 0.0000 | lr: 8.8026e-05 | scale:     1.0000 | micro time: 0.846 | step time: 0.795
train | epoch   2 | Iter:   1908/  8460 | global iter:   1908/  8460 | loss: 0.5496 | ds_loss: 0.0000 | lr: 8.7978e-05 | scale:     1.0000 | micro time: 0.817 | step time: 0.832
train | epoch   2 | Iter:   1912/  8460 | global iter:   1912/  8460 | loss: 0.3054 | ds_loss: 0.0000 | lr: 8.7930e-05 | scale:     1.0000 | micro time: 0.765 | step time: 0.863
train | epoch   2 | Iter:   1916/  8460 | global iter:   1916/  8460 | loss: 0.4381 | ds_loss: 0.0000 | lr: 8.7881e-05 | scale:     1.0000 | micro time: 0.907 | step time: 0.913
train | epoch   2 | Iter:   1920/  8460 | global iter:   1920/  8460 | loss: 0.3252 | ds_loss: 0.0000 | lr: 8.7833e-05 | scale:     1.0000 | micro time: 0.906 | step time: 0.881
train | epoch   2 | Iter:   1924/  8460 | global iter:   1924/  8460 | loss: 0.3548 | ds_loss: 0.0000 | lr: 8.7784e-05 | scale:     1.0000 | micro time: 0.871 | step time: 0.835
train | epoch   2 | Iter:   1928/  8460 | global iter:   1928/  8460 | loss: 0.1659 | ds_loss: 0.0000 | lr: 8.7736e-05 | scale:     1.0000 | micro time: 0.805 | step time: 0.909
train | epoch   2 | Iter:   1932/  8460 | global iter:   1932/  8460 | loss: 0.3365 | ds_loss: 0.0000 | lr: 8.7687e-05 | scale:     1.0000 | micro time: 0.808 | step time: 0.842
train | epoch   2 | Iter:   1936/  8460 | global iter:   1936/  8460 | loss: 0.2394 | ds_loss: 0.0000 | lr: 8.7638e-05 | scale:     1.0000 | micro time: 0.856 | step time: 0.918
train | epoch   2 | Iter:   1940/  8460 | global iter:   1940/  8460 | loss: 0.3215 | ds_loss: 0.0000 | lr: 8.7589e-05 | scale:     1.0000 | micro time: 0.915 | step time: 0.868
train | epoch   2 | Iter:   1944/  8460 | global iter:   1944/  8460 | loss: 0.3605 | ds_loss: 0.0000 | lr: 8.7540e-05 | scale:     1.0000 | micro time: 0.822 | step time: 0.849
train | epoch   2 | Iter:   1948/  8460 | global iter:   1948/  8460 | loss: 0.3009 | ds_loss: 0.0000 | lr: 8.7491e-05 | scale:     1.0000 | micro time: 0.943 | step time: 0.842
train | epoch   2 | Iter:   1952/  8460 | global iter:   1952/  8460 | loss: 0.2112 | ds_loss: 0.0000 | lr: 8.7442e-05 | scale:     1.0000 | micro time: 0.802 | step time: 0.870
train | epoch   2 | Iter:   1956/  8460 | global iter:   1956/  8460 | loss: 0.3111 | ds_loss: 0.0000 | lr: 8.7393e-05 | scale:     1.0000 | micro time: 0.793 | step time: 0.862
train | epoch   2 | Iter:   1960/  8460 | global iter:   1960/  8460 | loss: 0.1977 | ds_loss: 0.0000 | lr: 8.7343e-05 | scale:     1.0000 | micro time: 0.757 | step time: 0.790
train | epoch   2 | Iter:   1964/  8460 | global iter:   1964/  8460 | loss: 0.3298 | ds_loss: 0.0000 | lr: 8.7294e-05 | scale:     1.0000 | micro time: 0.800 | step time: 0.955
train | epoch   2 | Iter:   1968/  8460 | global iter:   1968/  8460 | loss: 0.5869 | ds_loss: 0.0000 | lr: 8.7244e-05 | scale:     1.0000 | micro time: 0.925 | step time: 0.918
train | epoch   2 | Iter:   1972/  8460 | global iter:   1972/  8460 | loss: 0.4340 | ds_loss: 0.0000 | lr: 8.7195e-05 | scale:     1.0000 | micro time: 0.848 | step time: 0.865
train | epoch   2 | Iter:   1976/  8460 | global iter:   1976/  8460 | loss: 0.4375 | ds_loss: 0.0000 | lr: 8.7145e-05 | scale:     1.0000 | micro time: 0.945 | step time: 0.910
train | epoch   2 | Iter:   1980/  8460 | global iter:   1980/  8460 | loss: 0.4488 | ds_loss: 0.0000 | lr: 8.7096e-05 | scale:     1.0000 | micro time: 0.826 | step time: 0.837
train | epoch   2 | Iter:   1984/  8460 | global iter:   1984/  8460 | loss: 0.1902 | ds_loss: 0.0000 | lr: 8.7046e-05 | scale:     1.0000 | micro time: 0.924 | step time: 0.862
train | epoch   2 | Iter:   1988/  8460 | global iter:   1988/  8460 | loss: 0.3116 | ds_loss: 0.0000 | lr: 8.6996e-05 | scale:     1.0000 | micro time: 0.907 | step time: 0.862
train | epoch   2 | Iter:   1992/  8460 | global iter:   1992/  8460 | loss: 0.2331 | ds_loss: 0.0000 | lr: 8.6946e-05 | scale:     1.0000 | micro time: 0.836 | step time: 0.822
train | epoch   2 | Iter:   1996/  8460 | global iter:   1996/  8460 | loss: 0.3021 | ds_loss: 0.0000 | lr: 8.6896e-05 | scale:     1.0000 | micro time: 0.900 | step time: 0.849
train | epoch   2 | Iter:   2000/  8460 | global iter:   2000/  8460 | loss: 0.1869 | ds_loss: 0.0000 | lr: 8.6846e-05 | scale:     1.0000 | micro time: 0.909 | step time: 0.839
train | epoch   2 | Iter:   2004/  8460 | global iter:   2004/  8460 | loss: 0.3544 | ds_loss: 0.0000 | lr: 8.6795e-05 | scale:     1.0000 | micro time: 0.857 | step time: 0.863
train | epoch   2 | Iter:   2008/  8460 | global iter:   2008/  8460 | loss: 0.1466 | ds_loss: 0.0000 | lr: 8.6745e-05 | scale:     1.0000 | micro time: 0.784 | step time: 0.804
train | epoch   2 | Iter:   2012/  8460 | global iter:   2012/  8460 | loss: 0.2704 | ds_loss: 0.0000 | lr: 8.6695e-05 | scale:     1.0000 | micro time: 0.868 | step time: 0.885
train | epoch   2 | Iter:   2016/  8460 | global iter:   2016/  8460 | loss: 0.2934 | ds_loss: 0.0000 | lr: 8.6644e-05 | scale:     1.0000 | micro time: 0.854 | step time: 0.844
train | epoch   2 | Iter:   2020/  8460 | global iter:   2020/  8460 | loss: 0.3117 | ds_loss: 0.0000 | lr: 8.6594e-05 | scale:     1.0000 | micro time: 0.866 | step time: 0.854
train | epoch   2 | Iter:   2024/  8460 | global iter:   2024/  8460 | loss: 0.2086 | ds_loss: 0.0000 | lr: 8.6543e-05 | scale:     1.0000 | micro time: 0.883 | step time: 0.842
train | epoch   2 | Iter:   2028/  8460 | global iter:   2028/  8460 | loss: 0.4403 | ds_loss: 0.0000 | lr: 8.6492e-05 | scale:     1.0000 | micro time: 0.853 | step time: 0.877
train | epoch   2 | Iter:   2032/  8460 | global iter:   2032/  8460 | loss: 0.2838 | ds_loss: 0.0000 | lr: 8.6442e-05 | scale:     1.0000 | micro time: 0.864 | step time: 0.853
train | epoch   2 | Iter:   2036/  8460 | global iter:   2036/  8460 | loss: 0.2744 | ds_loss: 0.0000 | lr: 8.6391e-05 | scale:     1.0000 | micro time: 0.807 | step time: 0.810
train | epoch   2 | Iter:   2040/  8460 | global iter:   2040/  8460 | loss: 0.3639 | ds_loss: 0.0000 | lr: 8.6340e-05 | scale:     1.0000 | micro time: 0.919 | step time: 0.872
train | epoch   2 | Iter:   2044/  8460 | global iter:   2044/  8460 | loss: 0.5868 | ds_loss: 0.0000 | lr: 8.6289e-05 | scale:     1.0000 | micro time: 0.794 | step time: 0.851
train | epoch   2 | Iter:   2048/  8460 | global iter:   2048/  8460 | loss: 0.2264 | ds_loss: 0.0000 | lr: 8.6238e-05 | scale:     1.0000 | micro time: 0.766 | step time: 0.901
train | epoch   2 | Iter:   2052/  8460 | global iter:   2052/  8460 | loss: 0.2172 | ds_loss: 0.0000 | lr: 8.6187e-05 | scale:     1.0000 | micro time: 0.867 | step time: 0.883
train | epoch   2 | Iter:   2056/  8460 | global iter:   2056/  8460 | loss: 0.3281 | ds_loss: 0.0000 | lr: 8.6135e-05 | scale:     1.0000 | micro time: 0.929 | step time: 0.891
